id,date,restaurant_id,*,**,***
7155,2007-05-11,qN3gMnOA,1,0,0
13492,2010-10-29,Pk3wPaod,3,0,0
11699,2008-03-07,dj3d8r39,6,1,1
2945,2008-07-14,8KoAmQo6,7,1,1
23800,2013-05-10,v5oJ7AOB,1,1,0
29234,2014-05-07,ydEjYdOW,0,0,1
29752,2008-01-07,ydEjgP3W,18,2,4
16877,2009-08-31,njoZqX3r,2,0,1
19931,2014-05-21,6K3lZqOz,0,0,0
10305,2012-11-09,xWoYB9OK,3,0,1
28767,2011-04-06,1m3MzLoB,3,1,1
29437,2009-12-08,njoZ71Or,0,0,0
3123,2013-05-10,8x3zVQ3k,6,0,1
17117,2007-05-17,8xExD7E0,8,0,0
15977,2012-01-11,p038rzOm,3,0,1
26609,2014-03-03,m0oW92EG,4,2,3
11942,2012-12-30,9JoPaeO8,0,0,0
5098,2013-10-16,6K3l95oz,4,0,2
9567,2012-12-30,KAoK16Eg,0,0,0
24804,2009-08-20,Y1Emn73w,8,1,1
10869,2012-08-22,m0oWDJOG,5,0,2
2149,2010-09-04,njoZl1Er,0,0,0
19531,2012-10-25,ekE4N0o2,2,1,0
1043,2010-04-28,we39nrok,3,1,0
20785,2009-11-12,eVOBL3jr,3,0,0
22648,2012-06-25,NbE1mzEJ,3,0,3
13487,2010-02-24,m0oWLPOG,11,2,1
29378,2011-11-14,m0oWBg3G,0,0,0
12329,2009-10-28,wmo7R73q,12,1,3
8994,2010-10-29,njoZ1Q3r,3,1,0
9577,2009-03-31,ekE4d6E2,3,1,0
20043,2012-01-06,eVOB0r3j,1,0,0
2787,2013-01-31,p038ADom,7,0,4
181,2008-06-26,wmo7ePEq,4,0,2
9710,2011-06-08,8xExk4O0,8,0,1
23632,2008-11-26,ydEjdVoW,9,0,2
22960,2008-09-19,we39RZok,0,0,0
23470,2014-07-31,0ZEDpRED,7,0,3
19401,2007-11-08,qN3g1QOA,5,1,2
10957,2013-01-09,lnORXK3N,2,0,0
20270,2008-02-06,geEVmeOz,9,1,2
1309,2013-12-13,Pk3wpwod,3,0,1
1833,2010-01-04,wmo7lROq,7,1,1
18372,2009-09-23,6VOpJd3L,4,0,0
9521,2009-11-03,7RO5pnoq,0,0,3
24525,2011-03-02,njoZyY3r,4,0,0
19082,2009-12-21,Y1EmeWEw,2,0,0
22001,2012-05-25,JBEyBW38,15,3,2
18408,2012-12-12,WeEeZe3a,21,1,4
8520,2008-06-20,rJoQQvoV,4,0,2
17622,2014-04-25,geEVmeOz,13,1,1
5851,2012-07-06,Pk3wN9Ed,3,0,0
10682,2012-06-25,0ZED543D,3,0,1
19109,2012-12-30,we39rokn,0,0,0
21264,2008-12-02,B1oXWb3V,1,1,0
24475,2013-09-11,rNo6XJE6,10,1,0
384,2013-08-05,WeEeDrOa,0,0,0
2957,2011-02-22,v5oJrboB,0,0,0
29003,2014-01-27,ydEjjPEW,3,0,2
4744,2008-07-15,8x3z9LEk,3,0,1
9424,2008-05-28,6VOpvj3L,3,0,1
21561,2007-06-06,7RO5WN3q,4,0,0
11182,2012-08-02,JBEy6m38,0,0,0
7942,2010-03-01,rJoQdL3V,3,0,0
31528,2012-02-21,eVOBLr3j,2,0,0
10051,2012-12-30,qN3gmJOA,0,0,0
1634,2014-03-05,JBEyJ038,5,0,1
11351,2015-01-09,6Wo2ngo9,4,1,0
27656,2007-12-04,8KoAwzE6,10,0,0
13245,2010-09-10,KAoKWjog,3,0,3
15262,2012-12-30,m0oWlJOG,0,0,0
27522,2012-08-10,1m3MYb3B,9,1,1
14828,2012-12-30,wmo7XGOq,0,0,0
25299,2015-03-25,geEVBEzy,11,2,1
9914,2008-12-12,6VOp9aEL,6,1,1
6931,2012-12-30,p0387GEm,0,0,0
1878,2011-09-01,wmo749Oq,3,1,0
2714,2008-09-23,v5oJ9J3B,3,0,0
19325,2009-11-16,ZBEnXKoY,0,0,0
28048,2013-12-30,6K3lnvOz,0,0,0
22840,2011-09-28,WwOapwoB,6,1,1
8821,2009-01-06,p038ZvOm,1,0,0
21705,2009-10-01,nkOv473B,11,1,1
16043,2014-05-08,rJoQMAoV,1,0,0
20514,2013-12-23,8x3zPZOk,6,0,0
26975,2012-01-03,1m3MYb3B,8,1,2
10450,2014-10-24,rJoQzAOV,3,0,0
29544,2010-10-01,ekE4Mr32,7,1,1
10580,2008-06-26,1m3MmD3B,15,0,6
28816,2013-10-09,8gOqVrE2,5,0,0
4968,2012-02-06,nkOvwXEB,0,1,3
10016,2011-12-06,JGoNdWEL,4,2,1
16546,2010-07-14,geEVw53z,0,0,1
6051,2007-11-09,wmo7kRoq,3,1,1
2254,2008-05-01,eVOBJkOj,0,0,2
7525,2008-11-17,v5oJ4AEB,0,0,1
20315,2008-07-16,JBEyKRo8,5,0,6
18992,2013-04-22,6VOpLmOL,11,0,0
20256,2008-02-14,1JEbwJ3R,4,0,7
3711,2010-05-28,ZBEnaqOY,7,1,0
23068,2007-11-09,v5oJn1oB,9,0,3
11320,2010-08-26,B1oXV6EV,5,0,0
16057,2009-08-27,WeEejR3a,2,0,0
7102,2008-03-28,lnORKGEN,14,1,0
10713,2013-11-12,Y1EmAWEw,4,1,1
11587,2007-09-26,p038xX3m,4,0,0
19842,2012-12-30,v5oJvyoB,0,0,0
9024,2009-08-26,NbE12N3J,1,0,0
25423,2012-02-10,rJoQkrEV,0,0,1
28171,2009-04-13,V43067OB,8,0,1
3543,2011-06-02,B1oXV6EV,2,0,1
3283,2012-08-09,8x3zRN3k,0,0,0
5713,2011-02-04,8gOqj5E2,1,0,0
16020,2011-07-05,8KoA9Ko6,2,0,1
8115,2013-09-25,0ZEDeW3D,2,1,0
5451,2013-09-05,WwOakY3B,7,0,0
5644,2012-11-28,N6OknGox,1,0,0
20704,2008-12-10,B1oXD1oV,3,0,2
15908,2011-12-12,we39Al3k,2,0,0
999,2008-03-05,VpoGwQor,9,0,0
27385,2012-12-30,dj3dyNo9,0,0,0
15268,2011-02-16,ydEjdVoW,4,0,0
24356,2009-11-12,nkOvkaEB,1,0,0
7869,2014-08-27,8x3zgYok,6,0,5
14314,2009-08-03,dj3dwaE9,14,1,2
2170,2014-08-27,8x3zPZOk,3,0,1
16177,2010-12-20,xWoYQgoK,0,0,0
27395,2013-04-04,JBEy7ao8,4,0,0
9494,2009-12-17,8xExqB30,4,0,0
4920,2011-06-20,p0389Dom,3,0,1
31531,2014-09-29,ekE4DKE2,12,1,2
4742,2011-09-02,v5oJroBL,7,0,0
5467,2013-09-05,rJoQzAOV,0,0,0
11840,2008-09-29,0j3LVqOr,4,1,1
1298,2007-07-30,8x3zJ93k,15,3,6
29008,2013-02-22,Pk3wG93d,4,0,1
3368,2007-07-16,8xEx2Bo0,4,0,1
2262,2013-01-22,Y1EmdlOw,1,0,0
26641,2008-04-07,N6OkdqEx,2,0,1
13917,2008-02-25,geEV1kOz,1,0,2
25917,2013-11-25,B1oXR1EV,6,0,0
9826,2008-06-19,N6OkLgEx,5,1,0
19469,2009-12-11,p038De3m,7,1,0
9562,2010-10-28,ZBEnlqoY,3,0,0
24404,2012-08-02,JBEyQXE8,2,0,0
6899,2013-12-30,eVOB1Loj,0,0,0
17735,2013-01-17,XJ3rwWoR,1,1,0
21715,2010-07-01,wmo7ePEq,0,0,0
30864,2010-01-04,N6OkZgox,9,0,1
26403,2013-12-30,KAoK96Eg,0,0,0
8443,2009-02-25,8gOqaeO2,3,1,0
22007,2013-05-20,nkOvkaEB,0,0,0
12673,2007-11-07,we39zlok,2,0,2
6628,2011-02-02,njoZ1Q3r,3,0,0
23614,2014-03-20,8xExy630,8,0,4
26126,2013-05-23,m0oWyPEG,3,1,0
24147,2009-09-29,we39rokn,0,0,0
18223,2008-05-28,VpoGkwor,1,1,2
8926,2014-06-26,we39eD3k,1,0,0
4008,2011-04-06,WwOakY3B,4,0,0
5690,2010-07-07,9JoP8jo8,6,0,0
7999,2013-06-24,ZBEnRaEY,0,0,0
29973,2007-11-21,WeEeM6Ea,0,0,0
22465,2007-08-20,we39w9Ok,1,0,1
29448,2012-03-09,V430M7oB,1,0,0
28131,2009-03-20,v5oJWyOB,5,0,1
28244,2013-12-30,xWoYJvOK,0,0,0
14305,2011-12-12,8x3zRN3k,6,1,1
13236,2008-10-22,lnOR16oN,6,0,0
28879,2013-10-31,6K3laKoz,5,1,2
897,2013-01-28,ekE4qL32,7,1,2
1054,2009-12-30,V430rqOB,0,0,0
2711,2012-05-08,8x3zQZEk,4,1,2
20922,2013-11-18,qN3ga0OA,3,0,0
11493,2011-07-21,lnOR16oN,3,0,0
11492,2010-04-09,VpoGmwEr,0,0,0
630,2012-09-13,ydEjXDoW,2,0,1
3469,2013-06-05,VpoG2P3r,5,1,3
21673,2007-06-11,8xExj9o0,16,2,8
26693,2008-02-08,Y1EmQ7Ew,8,1,4
18763,2012-04-12,8KoAg4E6,2,0,2
6727,2007-12-10,1m3MNpoB,7,2,1
1141,2013-06-03,6VOp5QEL,2,0,0
5217,2012-05-17,njoZ4AEr,4,0,0
7263,2014-09-23,WwOa2NEB,8,0,2
1708,2008-01-10,Y1EmMWEw,7,1,1
18038,2008-01-11,geEVyeOz,4,1,1
22026,2009-02-20,8xExX9E0,0,0,1
17414,2008-05-01,N6OkYX3x,0,0,2
7679,2008-03-19,XJ3rBW3R,8,0,0
28462,2009-10-02,0j3LvDOr,0,0,0
27515,2012-07-31,Y1EmQ7Ew,2,1,1
28776,2014-12-10,0j3LyLor,1,0,0
24421,2011-08-09,njoZqX3r,4,0,0
29948,2010-02-19,8KoA9Ko6,4,0,2
2086,2012-12-30,geEVr5Ez,0,0,0
24401,2010-01-28,ekE4grO2,3,0,1
23269,2015-01-07,wmo749Oq,4,0,3
1641,2011-05-31,VpoGmwEr,0,0,0
21957,2015-02-11,V430Lq3B,3,1,2
19410,2011-01-04,dj3dYgo9,8,1,0
11960,2009-06-03,xWoYqvoK,3,0,0
17915,2011-06-15,p038pX3m,0,0,0
12825,2011-06-09,1m3MnoBP,3,0,1
1677,2013-02-13,njoZ4YEr,0,0,0
8381,2008-12-12,geEVz5Ez,4,0,0
9075,2009-04-21,dj3dwXE9,2,0,0
15576,2011-09-22,Pk3wJwEd,2,1,2
17679,2007-12-04,NbE1lzOJ,7,0,3
10259,2011-06-27,XJ3r4qOR,5,1,1
30748,2010-02-24,ZBEnKY3Y,15,2,3
25029,2010-01-22,lnORDD3N,4,0,0
29917,2012-12-30,nkOvGMEB,0,0,0
17603,2012-12-30,Y1EmBV3w,0,0,0
23528,2008-07-23,lnORaqoN,5,0,3
27456,2012-12-19,qN3gLMoA,5,0,7
9718,2014-04-07,ekE4az32,0,0,0
11099,2010-04-16,nkOvwXEB,5,0,4
29187,2010-06-09,rJoQJLOV,4,2,0
16110,2013-05-29,v5oJaA3B,43,4,12
9080,2009-03-27,KAoK16Eg,0,0,0
10953,2009-06-29,1m3MzLoB,2,1,2
31688,2009-06-08,XJ3rGJoR,3,0,0
16438,2012-05-15,geEV0Zoz,8,0,0
19775,2012-08-24,B1oXvlEV,0,0,2
16317,2011-03-03,6K3lvqOz,5,0,1
3336,2011-03-08,rNo6yJ36,1,0,0
23973,2007-05-30,6K3lKeEz,8,0,0
26485,2009-02-25,0ZEDlBED,6,0,0
23952,2010-11-03,eVOBLr3j,0,0,0
13093,2008-11-26,lnORJLON,4,1,0
3442,2008-02-13,6Wo2wYO9,6,0,1
23330,2009-08-04,8xExD7E0,5,1,0
29193,2012-05-09,8x3z2Y3k,4,1,2
3427,2015-01-21,ZBEnRaEY,4,1,0
19785,2008-12-08,N6Ok7qOx,2,0,2
24328,2013-12-30,rJoQxr3V,0,0,0
1552,2011-09-30,6K3llg3z,0,0,0
28987,2008-09-15,geEVXYoz,2,0,0
12547,2008-06-11,njoZqX3r,9,0,0
16084,2009-07-17,7RO5njEq,1,0,0
17050,2013-05-21,XJ3r4qOR,2,2,1
21042,2008-11-01,JGoNb6oL,4,1,0
26001,2012-08-27,qN3gVgEA,1,0,1
3945,2010-04-21,6K3lb8Oz,4,0,0
9365,2011-04-01,ZBEnbpEY,2,0,0
9158,2008-01-30,JBEyzV38,0,0,0
29404,2014-04-25,we39Rvok,10,0,5
18987,2007-07-23,Y1Emwnow,2,0,0
21982,2013-07-18,we39MR3k,1,0,2
22184,2011-02-14,v5oJZ8oB,0,0,0
29677,2010-09-29,dj3dwXE9,5,0,0
28906,2013-09-19,WeEeGRoa,0,0,0
7453,2012-12-20,VpoGldOr,1,0,0
22894,2012-10-15,eVOBAJoj,0,0,0
27936,2014-04-10,ZBEn7W3Y,13,0,2
21536,2012-03-27,ekE4d6E2,1,0,3
743,2012-12-30,V430w7EB,0,0,0
4060,2010-08-12,B1oXV6EV,5,0,0
12344,2012-11-02,VpoGrg3r,5,0,5
31256,2011-06-27,xWoY4d3K,6,2,1
30659,2010-01-13,NbE14yOJ,8,1,0
20807,2011-12-19,rNo6ma36,11,0,1
15840,2010-12-22,dj3dgrE9,6,0,0
19116,2008-11-06,geEVDeoz,7,1,0
29381,2008-05-20,N6OkGOxz,3,1,0
112,2010-10-25,m0oWY1EG,7,1,2
2618,2010-05-14,8x3zzR3k,7,0,0
5913,2009-02-17,8xExNno0,2,0,1
20062,2014-03-18,VpoGGAor,10,1,2
26591,2013-02-19,geEVeVOz,9,1,4
3201,2015-01-15,V430nyOB,1,0,0
11734,2007-10-23,6VOpMmEL,5,1,1
17579,2014-05-07,8xEx7eO0,2,1,0
9605,2011-12-01,8xExX9E0,7,1,0
9296,2012-01-17,Pk3wQ9Od,4,0,0
19351,2013-09-26,WeEe0dOa,1,0,0
21502,2013-10-30,8KoAeo6Z,2,0,1
4285,2013-11-19,Y1EmAWEw,4,1,1
29171,2008-01-03,6VOpNb3L,7,0,4
2330,2013-08-09,1m3Mj9oB,7,0,1
21682,2009-09-03,Y1EmgVow,7,1,1
23454,2010-01-19,we39JNok,2,0,5
26318,2013-12-30,we39WAOk,0,0,0
30863,2014-09-08,0ZEDwlOD,6,2,2
7935,2012-12-12,we39V5ok,1,1,0
19383,2010-02-01,p038Pz3m,2,0,2
3942,2009-08-10,WeEey6Ea,4,0,0
22680,2012-05-03,ekE4w0O2,1,0,0
10646,2013-01-03,V430Xb3B,4,0,2
4524,2009-12-09,geEVmeOz,2,0,1
20883,2007-12-17,we39PREk,7,1,0
25287,2010-09-17,qN3gmJOA,1,0,1
13434,2014-10-17,0ZEDwlOD,2,0,0
7039,2010-07-30,Pk3wkV3d,2,0,2
7064,2013-05-21,6K3lPk3z,7,2,0
31872,2008-08-01,1JEb713R,11,1,0
28842,2015-02-18,qN3gLMoA,1,0,0
21840,2007-12-10,8gOqke32,3,0,1
27458,2007-08-21,ZBEn6pEY,2,0,0
10112,2012-11-16,1JEbXYoR,1,1,1
25116,2013-06-10,qN3gpYoA,4,0,0
28680,2012-09-26,rNo6yJ36,5,0,0
4028,2014-03-27,6K3lYqoz,3,1,0
11360,2009-03-13,xWoYavoK,7,0,1
22617,2012-02-06,lnORJLON,8,0,2
3419,2009-07-16,Y1EmxWOw,5,1,0
27775,2012-12-30,1m3MgZOB,0,0,0
23307,2010-06-25,geEVzzEz,9,1,4
19501,2011-01-04,6K3lKkEz,0,0,0
20799,2010-01-26,B1oXNlEV,4,0,1
30433,2011-02-07,Pk3wqxOd,0,0,0
24578,2013-02-04,Pk3wPaod,4,0,0
31195,2007-08-22,rJoQK0EV,1,0,2
13313,2011-11-21,Y1EmQ7Ew,7,0,1
19495,2014-04-16,8gOqVrE2,7,0,3
14412,2014-02-26,geEVBEzy,10,0,1
8338,2013-12-30,1m3MpyEB,0,0,0
13057,2011-06-13,8gOqrDE2,7,0,3
22940,2008-08-20,lnORVON8,0,0,0
13158,2013-04-02,rNo6G0O6,9,0,0
30416,2009-10-23,8gOqvAE2,6,0,0
29400,2013-03-29,B1oXD1oV,25,1,7
4271,2009-12-01,KAoKA9Eg,9,1,0
6880,2014-03-25,dj3daao9,4,0,0
28322,2013-12-27,qN3gMnOA,2,0,0
31254,2011-02-15,nkOveLoB,0,0,0
6090,2008-09-10,7RO55dOq,14,2,5
14634,2010-02-04,JBEybN38,2,0,0
23053,2011-11-22,qN3gq2OA,0,0,1
2473,2015-03-10,VpoGrg3r,2,0,1
28291,2011-05-04,geEVNvEz,12,1,2
11551,2008-10-21,eVOBqJoj,6,0,2
4608,2009-12-07,0ZEDlBED,7,0,1
25085,2013-10-28,wmo7xbOq,4,0,0
30263,2011-06-01,ekE4X0E2,0,1,1
29841,2012-09-06,qN3gZBEA,5,2,0
14743,2012-12-30,geEVbBEz,0,0,0
24001,2011-01-11,geEVpBoz,7,0,1
14194,2010-08-26,we392Nok,3,1,3
11333,2007-10-18,geEVavOz,8,1,1
29788,2009-10-01,1m3MJDoB,4,1,4
30254,2012-03-27,dj3dYgo9,1,0,0
4588,2007-12-04,rNo6lgE6,2,1,0
16313,2014-07-18,Y1EmQ7Ew,8,1,1
30402,2008-03-26,1m3May3B,3,0,0
17965,2007-07-03,p038lg3m,5,0,0
2735,2013-08-21,8x3zwbok,3,1,2
34,2009-09-08,N6OkDvEx,7,0,0
28600,2013-12-30,xWoYwKEK,0,0,0
12326,2007-11-09,dj3dgrE9,8,2,2
19865,2009-04-06,WeEevd3a,0,0,0
12726,2012-12-30,ZBEnLroY,0,0,0
5801,2013-04-16,9JoPKv38,5,0,2
10669,2007-08-17,ydEjgP3W,3,0,0
3791,2009-05-05,6VOpj3Lk,0,0,0
20286,2011-06-21,7RO5NdEq,0,0,0
28343,2008-03-31,rJoQ9oVj,1,0,1
24482,2008-06-10,7RO5yrOq,6,0,1
27523,2010-11-15,1m3MMY3B,3,0,0
31386,2014-03-07,7RO5aAOq,5,0,1
8272,2010-11-18,wmo7bb3q,2,0,0
21119,2012-12-30,1m3MJ6oB,0,0,0
8259,2009-12-29,v5oJDdEB,3,0,1
26998,2011-10-17,0ZEDeW3D,0,0,0
10208,2013-12-30,JBEyYNE8,0,0,0
22270,2008-01-07,xWoYavoK,4,0,1
31238,2010-01-25,we39193k,5,0,0
703,2014-07-22,8KoAZaO6,10,2,2
29656,2012-07-18,6K3lJKOz,1,0,0
25758,2012-12-30,0j3LXM3r,0,0,0
14999,2009-05-18,WeEexWOa,8,0,0
16279,2014-06-23,nkOv6VOB,10,1,6
10063,2015-02-11,8KoAXp36,3,0,0
21091,2010-03-29,p038YGom,2,0,0
9195,2008-05-29,JBEynN38,2,0,0
14861,2012-11-07,1JEbN7ER,1,1,0
18945,2015-01-20,N6OkzKox,19,0,6
6119,2013-01-15,NbE1xaOJ,4,1,1
10360,2008-02-26,njoZ6vor,15,2,2
24678,2010-11-08,lnORKGEN,4,0,0
8080,2008-08-01,V430x43B,7,0,4
1956,2007-06-26,we39zlok,4,0,1
14019,2009-11-09,XJ3r0YOR,7,0,0
9163,2012-09-19,N6OkKQOx,0,0,0
30716,2012-12-30,we39wNOk,0,0,0
12171,2009-04-01,1JEbyMOR,2,0,0
10442,2010-06-16,we39Al3k,4,0,0
29815,2011-03-16,6K3lvqOz,5,0,1
12619,2007-05-25,N6OkgKOx,4,1,2
29077,2010-01-25,JGoNdWEL,9,1,3
411,2010-01-14,njoZl1Er,2,0,0
20308,2009-10-27,9JoPrdE8,2,0,0
12764,2011-11-09,p038NDOm,4,0,4
22313,2012-08-06,WeEen63a,4,1,1
27246,2010-03-03,njoZ6vor,0,0,0
1181,2014-05-15,Pk3wZ5Ed,0,0,0
1902,2009-09-22,lnORGdEN,2,0,0
29164,2014-02-10,8gOqX4o2,6,0,0
24790,2009-03-18,B1oXl1oV,5,0,0
4022,2007-12-17,v5oJJJoB,1,1,2
21722,2013-09-05,VpoGArEr,9,0,0
4997,2008-07-10,B1oXQmOV,3,0,0
7778,2008-02-13,ydEjM1OW,0,0,0
20981,2010-01-08,9JoPwj38,3,0,0
25034,2008-11-05,rJoQNaOV,4,1,0
19889,2010-03-08,8x3zYLEk,0,0,1
26956,2013-03-15,7RO54Woq,2,0,0
13373,2012-12-21,ZBEn6pEY,6,1,0
2754,2011-08-10,8KoADQ36,0,0,0
29354,2012-01-20,we39Al3k,8,0,0
949,2010-06-01,V4300A3B,6,0,0
16663,2009-06-19,1m3M2koB,4,0,0
2360,2009-01-12,ekE4GjO2,3,0,0
15883,2012-05-29,KAoK693g,5,0,1
11505,2013-05-01,wmo7z93q,7,0,0
578,2009-12-08,njoZjQor,4,0,0
23607,2011-07-07,VpoG57Er,7,1,3
18621,2008-07-23,nkOvLx3B,0,0,0
19932,2009-01-27,6K3l2eOz,6,0,0
13262,2008-10-06,ydEjW23W,3,1,1
23961,2009-04-02,we39WAOk,2,1,0
22743,2008-04-18,nkOv0X3B,0,0,0
23088,2008-11-06,m0oWBg3G,6,0,0
25138,2010-09-20,geEV7V3z,0,0,0
26368,2011-01-13,ZBEnkv3Y,4,0,5
21828,2011-06-10,B1oXYqOV,7,2,2
30943,2013-04-04,lnORjnON,0,0,0
22195,2013-01-17,nkOvWxEB,6,0,1
1573,2012-10-31,KAoKJK3g,3,1,0
16868,2007-09-07,VpoGD9Or,3,1,0
7556,2008-07-08,Pk3w9DOd,3,0,0
3771,2012-12-30,geEVJzEz,0,0,0
23633,2009-01-27,JGoN5k3L,9,1,2
1287,2007-10-24,p0380A3m,8,2,0
24852,2011-06-27,geEVzzEz,1,0,0
11049,2013-12-30,qN3gLMoA,0,0,0
5547,2012-12-30,geEV5BOz,0,0,0
1681,2010-08-04,6VOpy5EL,5,1,0
16316,2013-05-20,JBEyvm38,5,0,0
8817,2008-08-26,p038NGOm,4,0,1
16172,2007-07-26,JGoN8dEL,4,0,0
27460,2010-11-18,wmo7pGOq,0,0,0
23645,2009-12-09,ydEjrDEW,2,0,3
9361,2010-09-29,N6OkdqEx,2,1,0
31647,2008-06-09,1m3MAy3B,6,0,0
28595,2008-02-22,6VOpnd3L,2,0,0
6610,2013-10-28,1JEb9mOR,0,0,0
10985,2009-02-04,wmo7R93q,1,0,2
7640,2011-02-14,v5oJmd3B,6,0,0
19426,2013-11-05,6VOpgQoL,8,0,0
15663,2013-06-04,8KoAeo6Z,2,0,0
5454,2007-09-04,8gOq2DE2,7,0,1
27243,2007-03-07,nkOvKLEB,4,0,0
2321,2014-04-25,8x3z8bOk,6,0,3
26363,2014-09-03,m0oW92EG,3,1,3
16249,2009-03-06,Y1EmAWEw,1,0,0
30666,2012-12-13,we39kvOk,0,0,0
15275,2010-12-13,dj3dkXE9,2,0,2
5412,2014-10-22,ekE4jGo2,4,1,0
30172,2011-04-20,1JEbLYoR,6,1,0
17696,2009-12-28,dj3dR5O9,4,0,0
22006,2007-03-14,nkOvWxEB,8,0,3
18882,2012-12-30,dj3dxN39,0,0,0
30969,2010-04-15,wmo7L7Oq,8,1,5
24877,2012-10-19,1m3MB6oB,0,0,0
23532,2009-02-05,JGoNb6oL,2,0,1
11022,2011-12-06,8x3zQZEk,6,1,1
30159,2007-01-12,nkOvwXEB,0,0,0
19440,2010-04-06,JBEyj138,1,0,0
24590,2013-12-11,we39Rvok,3,0,0
13503,2011-11-07,1JEbxMoR,2,0,0
23352,2014-06-17,WwOaLVoB,40,7,9
5277,2013-06-12,8gOqq1O2,3,1,1
15990,2015-03-10,XJ3r8JOR,1,0,1
23867,2007-09-06,dj3dPN39,3,1,0
24386,2008-10-06,rJoQQvoV,4,0,1
28279,2011-01-13,v5oJ4AEB,3,0,2
2482,2012-02-16,dj3dMKo9,0,0,0
27032,2008-08-05,0j3LvDOr,0,0,0
31177,2010-01-07,Y1Em7Wow,1,0,0
18127,2010-01-19,Pk3wRqEd,2,1,2
4012,2009-04-28,eVOBpp3j,11,1,5
28036,2012-12-30,WeEeRe3a,0,0,0
26009,2010-01-19,rJoQJLOV,9,0,2
24221,2013-12-30,8x3z8bOk,0,0,0
15793,2009-09-21,WwOaJNEB,2,0,1
18271,2012-01-30,6K3lPk3z,3,0,1
22280,2012-05-25,6K3le8oz,6,2,7
14184,2015-01-14,VpoGPPOr,0,0,0
2668,2013-06-11,geEVbBEz,11,0,5
2145,2012-10-31,XJ3rRm3R,8,0,4
24205,2012-04-11,6K3lLe3z,1,0,0
4102,2013-12-30,0j3LVqOr,0,0,0
10824,2007-11-05,6K3llg3z,8,1,4
28750,2014-02-18,we39Al3k,7,1,2
29345,2009-04-16,eVOBqJoj,2,0,0
31579,2010-01-20,6K3lvqOz,5,0,0
811,2007-11-06,xWoYjgOK,8,0,4
15042,2008-05-13,JGoNdWEL,15,1,3
552,2008-03-05,Y1EmzA3w,5,0,2
26957,2014-05-09,KAoKz83g,3,0,0
29798,2013-01-08,KAoKB3gm,2,0,0
3512,2013-02-27,KAoKrB3g,7,0,0
21224,2010-08-17,6VOpzQ3L,5,1,1
7025,2012-12-07,N6OkzKox,1,0,0
27732,2009-06-18,8xExpWE0,0,0,0
10437,2012-12-30,8x3zwNok,0,0,0
17816,2008-06-27,8gOqj5E2,1,0,0
16337,2011-03-16,wmo7ldOq,0,0,1
26025,2011-03-25,p038w8Em,0,0,0
30487,2012-12-30,nkOvn7OB,0,0,0
3836,2010-06-15,WwOanJEB,4,0,0
14332,2009-04-23,xWoY7dEK,3,0,0
20815,2009-05-15,6VOprd3L,0,0,0
6756,2012-05-23,njoZqQ3r,3,1,1
26412,2014-05-05,7RO57V3q,10,1,0
30354,2013-11-06,JBEymJE8,5,0,0
17616,2009-07-06,ydEjz7EW,12,1,0
11488,2010-09-17,B1oX4boV,0,0,0
16855,2013-12-30,dj3d6rO9,0,0,0
3788,2012-09-11,njoZX1Er,2,0,0
20924,2013-02-21,B1oX4boV,1,0,0
6262,2009-09-04,Y1Em8ROw,1,0,0
4003,2011-06-28,dj3dYgo9,8,0,1
8085,2010-08-24,JBEyvm38,0,0,0
20808,2009-06-04,nkOvZZOB,1,0,0
23984,2012-08-23,1m3MzLoB,2,1,1
27360,2013-05-10,wmo7z93q,7,0,0
21626,2014-08-20,Pk3wjxEd,3,0,1
2914,2014-02-03,p038g4Em,5,1,0
20388,2010-01-05,dj3d7aE9,10,2,11
14176,2010-01-05,9JoPLvo8,0,0,0
20908,2012-11-02,we39Al3k,11,1,0
4630,2011-09-30,1m3MgZOB,3,1,2
21662,2015-02-06,B1oXD1oV,4,1,1
23180,2012-12-30,we39eD3k,0,0,0
19348,2011-08-12,ekE4grO2,2,0,0
9676,2010-04-01,8gOqM0O2,2,0,0
13427,2011-08-04,njoZkBOr,8,0,0
10054,2011-06-15,nkOvn7OB,9,1,1
20121,2007-08-03,8x3z1NEk,9,0,0
18673,2009-03-26,p0389Dom,2,0,0
20697,2012-12-30,8x3zy2Ek,0,0,0
30073,2008-03-03,1m3MWnOB,5,1,0
20070,2008-09-11,WwOaB0EB,2,0,1
1427,2008-03-05,JGoN4YEL,12,2,10
1121,2012-03-19,Y1Em8ROw,0,0,2
21268,2012-06-01,JGoN0BEL,12,1,0
24903,2013-10-15,we39193k,7,0,0
5275,2015-03-16,xWoYwKEK,3,0,0
28280,2008-06-06,NbE17moJ,5,0,1
3797,2009-09-30,Pk3wyDOd,11,1,1
13174,2007-06-26,Y1EmX9Ow,9,3,1
11616,2013-11-26,1m3MKyOB,7,0,1
29341,2008-10-17,v5oJQ13B,4,0,0
5449,2011-07-29,we39W0Ok,1,0,0
11039,2010-08-27,1m3Mw6OB,2,0,0
7763,2014-10-30,geEV1kOz,7,1,0
29626,2010-03-03,8x3z47Ok,4,0,0
28672,2009-04-15,xWoYMGoK,1,0,0
25551,2008-05-30,v5oJyJ3B,1,0,0
527,2011-03-14,0ZEDQG3D,2,0,0
26277,2008-01-09,ydEjeOW0,6,0,1
25467,2010-03-26,KAoKA9Eg,5,0,1
2745,2008-05-06,nkOvpx3B,8,0,2
7705,2009-04-03,nkOvGMEB,11,1,4
